Source,Target,Path,Length
216,232,"[(112, {'title_length': 6, 'ctime_length': 1676300207, 'duration_length': 229, 'tid': 216, 'pagerank': 2.924980333571768e-05}), (641, {'title_length': 9, 'ctime_length': 1659844502, 'duration_length': 60, 'tid': 122, 'pagerank': 3.713476685026521e-05}), (653, {'title_length': 11, 'ctime_length': 1658916823, 'duration_length': 29, 'tid': 138, 'pagerank': 3.775296665244127e-05}), (647, {'title_length': 15, 'ctime_length': 1662095667, 'duration_length': 53, 'tid': 251, 'pagerank': 4.2080365267673716e-05}), (638, {'title_length': 18, 'ctime_length': 1674796869, 'duration_length': 16, 'tid': 251, 'pagerank': 3.6104433846638436e-05}), (613, {'title_length': 28, 'ctime_length': 1675062820, 'duration_length': 123, 'tid': 251, 'pagerank': 3.2340802346598e-05}), (598, {'title_length': 7, 'ctime_length': 1676004634, 'duration_length': 64, 'tid': 251, 'pagerank': 3.33299220300797e-05}), (599, {'title_length': 16, 'ctime_length': 1679103624, 'duration_length': 36, 'tid': 251, 'pagerank': 3.589103549623768e-05}), (614, {'title_length': 15, 'ctime_length': 1627305369, 'duration_length': 9, 'tid': 232, 'pagerank': 2.924980333571768e-05})]",8
216,233,"[(112, {'title_length': 6, 'ctime_length': 1676300207, 'duration_length': 229, 'tid': 216, 'pagerank': 2.924980333571768e-05}), (641, {'title_length': 9, 'ctime_length': 1659844502, 'duration_length': 60, 'tid': 122, 'pagerank': 3.713476685026521e-05}), (649, {'title_length': 13, 'ctime_length': 1658938973, 'duration_length': 15, 'tid': 138, 'pagerank': 3.713476685026521e-05}), (640, {'title_length': 15, 'ctime_length': 1681113121, 'duration_length': 23, 'tid': 219, 'pagerank': 3.5898367245913083e-05}), (673, {'title_length': 16, 'ctime_length': 1681033926, 'duration_length': 27, 'tid': 219, 'pagerank': 3.2807368235032764e-05}), (124, {'title_length': 13, 'ctime_length': 1681037208, 'duration_length': 168, 'tid': 138, 'pagerank': 3.955313337198541e-05}), (123, {'title_length': 9, 'ctime_length': 1680845876, 'duration_length': 154, 'tid': 138, 'pagerank': 3.398933515240084e-05}), (1034, {'title_length': 8, 'ctime_length': 1680974069, 'duration_length': 356, 'tid': 161, 'pagerank': 3.9759199972710764e-05}), (1040, {'title_length': 15, 'ctime_length': 1669798170, 'duration_length': 169, 'tid': 161, 'pagerank': 3.4813601555302255e-05}), (1028, {'title_length': 8, 'ctime_length': 1678909248, 'duration_length': 287, 'tid': 161, 'pagerank': 3.349656719414455e-05}), (1048, {'title_length': 17, 'ctime_length': 1678420586, 'duration_length': 62, 'tid': 233, 'pagerank': 3.0486202940069805e-05})]",10
216,235,"[(112, {'title_length': 6, 'ctime_length': 1676300207, 'duration_length': 229, 'tid': 216, 'pagerank': 2.924980333571768e-05}), (641, {'title_length': 9, 'ctime_length': 1659844502, 'duration_length': 60, 'tid': 122, 'pagerank': 3.713476685026521e-05}), (649, {'title_length': 13, 'ctime_length': 1658938973, 'duration_length': 15, 'tid': 138, 'pagerank': 3.713476685026521e-05}), (640, {'title_length': 15, 'ctime_length': 1681113121, 'duration_length': 23, 'tid': 219, 'pagerank': 3.5898367245913083e-05}), (673, {'title_length': 16, 'ctime_length': 1681033926, 'duration_length': 27, 'tid': 219, 'pagerank': 3.2807368235032764e-05}), (160, {'title_length': 16, 'ctime_length': 1680774050, 'duration_length': 56, 'tid': 219, 'pagerank': 3.50338796457328e-05}), (1398, {'title_length': 14, 'ctime_length': 1680928879, 'duration_length': 15, 'tid': 21, 'pagerank': 4.2006307190144386e-05}), (1412, {'title_length': 14, 'ctime_length': 1680845239, 'duration_length': 41, 'tid': 219, 'pagerank': 3.297485342575293e-05}), (241, {'title_length': 16, 'ctime_length': 1680858495, 'duration_length': 46, 'tid': 254, 'pagerank': 3.38363725496215e-05}), (364, {'title_length': 29, 'ctime_length': 1680161957, 'duration_length': 80, 'tid': 235, 'pagerank': 2.8454975018634172e-05})]",9
216,236,"[(112, {'title_length': 6, 'ctime_length': 1676300207, 'duration_length': 229, 'tid': 216, 'pagerank': 2.924980333571768e-05}), (641, {'title_length': 9, 'ctime_length': 1659844502, 'duration_length': 60, 'tid': 122, 'pagerank': 3.713476685026521e-05}), (649, {'title_length': 13, 'ctime_length': 1658938973, 'duration_length': 15, 'tid': 138, 'pagerank': 3.713476685026521e-05}), (658, {'title_length': 18, 'ctime_length': 1664072287, 'duration_length': 49, 'tid': 251, 'pagerank': 3.713476685026521e-05}), (639, {'title_length': 13, 'ctime_length': 1680001535, 'duration_length': 37, 'tid': 251, 'pagerank': 3.2807368235032764e-05}), (663, {'title_length': 4, 'ctime_length': 1680087916, 'duration_length': 55, 'tid': 162, 'pagerank': 3.6668200961830444e-05}), (32, {'title_length': 18, 'ctime_length': 1679907956, 'duration_length': 32, 'tid': 161, 'pagerank': 4.272655902315586e-05}), (980, {'title_length': 19, 'ctime_length': 1679840022, 'duration_length': 12, 'tid': 236, 'pagerank': 3.028013633934445e-05})]",7
216,237,"[(112, {'title_length': 6, 'ctime_length': 1676300207, 'duration_length': 229, 'tid': 216, 'pagerank': 2.924980333571768e-05}), (641, {'title_length': 9, 'ctime_length': 1659844502, 'duration_length': 60, 'tid': 122, 'pagerank': 3.713476685026521e-05}), (649, {'title_length': 13, 'ctime_length': 1658938973, 'duration_length': 15, 'tid': 138, 'pagerank': 3.713476685026521e-05}), (658, {'title_length': 18, 'ctime_length': 1664072287, 'duration_length': 49, 'tid': 251, 'pagerank': 3.713476685026521e-05}), (639, {'title_length': 13, 'ctime_length': 1680001535, 'duration_length': 37, 'tid': 251, 'pagerank': 3.2807368235032764e-05}), (78, {'title_length': 10, 'ctime_length': 1679751447, 'duration_length': 37, 'tid': 219, 'pagerank': 3.0486202940069805e-05}), (0, {'title_length': 11, 'ctime_length': 1679203804, 'duration_length': 195, 'tid': 47, 'pagerank': 3.586317677122087e-05}), (83, {'title_length': 14, 'ctime_length': 1680169823, 'duration_length': 149, 'tid': 138, 'pagerank': 3.192866914514729e-05}), (105, {'title_length': 10, 'ctime_length': 1679814925, 'duration_length': 124, 'tid': 85, 'pagerank': 3.110440274224587e-05}), (1093, {'title_length': 30, 'ctime_length': 1679657192, 'duration_length': 391, 'tid': 253, 'pagerank': 3.0486202940069805e-05}), (1069, {'title_length': 45, 'ctime_length': 1679554613, 'duration_length': 129, 'tid': 161, 'pagerank': 4.714708715030249e-05}), (1105, {'title_length': 34, 'ctime_length': 1675143669, 'duration_length': 149, 'tid': 237, 'pagerank': 2.8631603533541615e-05})]",11
216,238,"[(112, {'title_length': 6, 'ctime_length': 1676300207, 'duration_length': 229, 'tid': 216, 'pagerank': 2.924980333571768e-05}), (641, {'title_length': 9, 'ctime_length': 1659844502, 'duration_length': 60, 'tid': 122, 'pagerank': 3.713476685026521e-05}), (649, {'title_length': 13, 'ctime_length': 1658938973, 'duration_length': 15, 'tid': 138, 'pagerank': 3.713476685026521e-05}), (643, {'title_length': 7, 'ctime_length': 1658133489, 'duration_length': 18, 'tid': 138, 'pagerank': 3.713476685026521e-05}), (650, {'title_length': 18, 'ctime_length': 1681906233, 'duration_length': 26, 'tid': 251, 'pagerank': 3.404376783938489e-05}), (625, {'title_length': 10, 'ctime_length': 1680865383, 'duration_length': 93, 'tid': 21, 'pagerank': 3.2340802346598e-05}), (259, {'title_length': 4, 'ctime_length': 1680669402, 'duration_length': 21, 'tid': 21, 'pagerank': 3.110440274224587e-05}), (363, {'title_length': 17, 'ctime_length': 1680623072, 'duration_length': 43, 'tid': 138, 'pagerank': 3.030957442516236e-05}), (158, {'title_length': 7, 'ctime_length': 1680585846, 'duration_length': 48, 'tid': 138, 'pagerank': 3.8590284167426584e-05}), (269, {'title_length': 5, 'ctime_length': 1680179146, 'duration_length': 10, 'tid': 238, 'pagerank': 3.110440274224587e-05})]",9
216,241,"[(112, {'title_length': 6, 'ctime_length': 1676300207, 'duration_length': 229, 'tid': 216, 'pagerank': 2.924980333571768e-05}), (641, {'title_length': 9, 'ctime_length': 1659844502, 'duration_length': 60, 'tid': 122, 'pagerank': 3.713476685026521e-05}), (649, {'title_length': 13, 'ctime_length': 1658938973, 'duration_length': 15, 'tid': 138, 'pagerank': 3.713476685026521e-05}), (643, {'title_length': 7, 'ctime_length': 1658133489, 'duration_length': 18, 'tid': 138, 'pagerank': 3.713476685026521e-05}), (650, {'title_length': 18, 'ctime_length': 1681906233, 'duration_length': 26, 'tid': 251, 'pagerank': 3.404376783938489e-05}), (989, {'title_length': 19, 'ctime_length': 1681742272, 'duration_length': 587, 'tid': 161, 'pagerank': 3.1722602544421935e-05}), (990, {'title_length': 27, 'ctime_length': 1680341546, 'duration_length': 238, 'tid': 161, 'pagerank': 2.9868003137893746e-05}), (1013, {'title_length': 19, 'ctime_length': 1680175786, 'duration_length': 84, 'tid': 138, 'pagerank': 2.924980333571768e-05}), (370, {'title_length': 22, 'ctime_length': 1680187485, 'duration_length': 194, 'tid': 250, 'pagerank': 5.1947618225500784e-05}), (375, {'title_length': 11, 'ctime_length': 1661596988, 'duration_length': 63, 'tid': 241, 'pagerank': 3.093580279619785e-05})]",9
216,242,"[(112, {'title_length': 6, 'ctime_length': 1676300207, 'duration_length': 229, 'tid': 216, 'pagerank': 2.924980333571768e-05}), (641, {'title_length': 9, 'ctime_length': 1659844502, 'duration_length': 60, 'tid': 122, 'pagerank': 3.713476685026521e-05}), (649, {'title_length': 13, 'ctime_length': 1658938973, 'duration_length': 15, 'tid': 138, 'pagerank': 3.713476685026521e-05}), (643, {'title_length': 7, 'ctime_length': 1658133489, 'duration_length': 18, 'tid': 138, 'pagerank': 3.713476685026521e-05}), (650, {'title_length': 18, 'ctime_length': 1681906233, 'duration_length': 26, 'tid': 251, 'pagerank': 3.404376783938489e-05}), (989, {'title_length': 19, 'ctime_length': 1681742272, 'duration_length': 587, 'tid': 161, 'pagerank': 3.1722602544421935e-05}), (990, {'title_length': 27, 'ctime_length': 1680341546, 'duration_length': 238, 'tid': 161, 'pagerank': 2.9868003137893746e-05}), (1013, {'title_length': 19, 'ctime_length': 1680175786, 'duration_length': 84, 'tid': 138, 'pagerank': 2.924980333571768e-05}), (370, {'title_length': 22, 'ctime_length': 1680187485, 'duration_length': 194, 'tid': 250, 'pagerank': 5.1947618225500784e-05}), (384, {'title_length': 16, 'ctime_length': 1680156572, 'duration_length': 1841, 'tid': 242, 'pagerank': 2.84630035874936e-05})]",9
216,244,"[(112, {'title_length': 6, 'ctime_length': 1676300207, 'duration_length': 229, 'tid': 216, 'pagerank': 2.924980333571768e-05}), (641, {'title_length': 9, 'ctime_length': 1659844502, 'duration_length': 60, 'tid': 122, 'pagerank': 3.713476685026521e-05}), (649, {'title_length': 13, 'ctime_length': 1658938973, 'duration_length': 15, 'tid': 138, 'pagerank': 3.713476685026521e-05}), (658, {'title_length': 18, 'ctime_length': 1664072287, 'duration_length': 49, 'tid': 251, 'pagerank': 3.713476685026521e-05}), (639, {'title_length': 13, 'ctime_length': 1680001535, 'duration_length': 37, 'tid': 251, 'pagerank': 3.2807368235032764e-05}), (663, {'title_length': 4, 'ctime_length': 1680087916, 'duration_length': 55, 'tid': 162, 'pagerank': 3.6668200961830444e-05}), (32, {'title_length': 18, 'ctime_length': 1679907956, 'duration_length': 32, 'tid': 161, 'pagerank': 4.272655902315586e-05}), (973, {'title_length': 10, 'ctime_length': 1677737995, 'duration_length': 46, 'tid': 244, 'pagerank': 2.9043736734992328e-05})]",7
216,247,"[(112, {'title_length': 6, 'ctime_length': 1676300207, 'duration_length': 229, 'tid': 216, 'pagerank': 2.924980333571768e-05}), (641, {'title_length': 9, 'ctime_length': 1659844502, 'duration_length': 60, 'tid': 122, 'pagerank': 3.713476685026521e-05}), (649, {'title_length': 13, 'ctime_length': 1658938973, 'duration_length': 15, 'tid': 138, 'pagerank': 3.713476685026521e-05}), (640, {'title_length': 15, 'ctime_length': 1681113121, 'duration_length': 23, 'tid': 219, 'pagerank': 3.5898367245913083e-05}), (831, {'title_length': 10, 'ctime_length': 1681017205, 'duration_length': 36, 'tid': 218, 'pagerank': 3.605000115965438e-05}), (1333, {'title_length': 15, 'ctime_length': 1680688498, 'duration_length': 10, 'tid': 138, 'pagerank': 3.1722602544421935e-05}), (1320, {'title_length': 8, 'ctime_length': 1680773780, 'duration_length': 10, 'tid': 21, 'pagerank': 3.3577201950950124e-05}), (1420, {'title_length': 5, 'ctime_length': 1680924246, 'duration_length': 49, 'tid': 138, 'pagerank': 3.1722602544421935e-05}), (459, {'title_length': 24, 'ctime_length': 1680869589, 'duration_length': 527, 'tid': 250, 'pagerank': 3.728640076400651e-05}), (450, {'title_length': 23, 'ctime_length': 1680168762, 'duration_length': 282, 'tid': 250, 'pagerank': 3.543180135747832e-05}), (456, {'title_length': 16, 'ctime_length': 1680073134, 'duration_length': 436, 'tid': 247, 'pagerank': 2.8631603533541615e-05})]",10
216,249,"[(112, {'title_length': 6, 'ctime_length': 1676300207, 'duration_length': 229, 'tid': 216, 'pagerank': 2.924980333571768e-05}), (641, {'title_length': 9, 'ctime_length': 1659844502, 'duration_length': 60, 'tid': 122, 'pagerank': 3.713476685026521e-05}), (649, {'title_length': 13, 'ctime_length': 1658938973, 'duration_length': 15, 'tid': 138, 'pagerank': 3.713476685026521e-05}), (658, {'title_length': 18, 'ctime_length': 1664072287, 'duration_length': 49, 'tid': 251, 'pagerank': 3.713476685026521e-05}), (639, {'title_length': 13, 'ctime_length': 1680001535, 'duration_length': 37, 'tid': 251, 'pagerank': 3.2807368235032764e-05}), (663, {'title_length': 4, 'ctime_length': 1680087916, 'duration_length': 55, 'tid': 162, 'pagerank': 3.6668200961830444e-05}), (32, {'title_length': 18, 'ctime_length': 1679907956, 'duration_length': 32, 'tid': 161, 'pagerank': 4.272655902315586e-05}), (109, {'title_length': 15, 'ctime_length': 1680160056, 'duration_length': 338, 'tid': 138, 'pagerank': 4.416687432373328e-05}), (267, {'title_length': 9, 'ctime_length': 1680274967, 'duration_length': 15, 'tid': 254, 'pagerank': 3.0185028677471215e-05}), (257, {'title_length': 9, 'ctime_length': 1680654552, 'duration_length': 55, 'tid': 254, 'pagerank': 4.348425006274601e-05}), (262, {'title_length': 8, 'ctime_length': 1680618815, 'duration_length': 168, 'tid': 249, 'pagerank': 2.8631603533541615e-05})]",10
216,250,"[(112, {'title_length': 6, 'ctime_length': 1676300207, 'duration_length': 229, 'tid': 216, 'pagerank': 2.924980333571768e-05}), (641, {'title_length': 9, 'ctime_length': 1659844502, 'duration_length': 60, 'tid': 122, 'pagerank': 3.713476685026521e-05}), (649, {'title_length': 13, 'ctime_length': 1658938973, 'duration_length': 15, 'tid': 138, 'pagerank': 3.713476685026521e-05}), (643, {'title_length': 7, 'ctime_length': 1658133489, 'duration_length': 18, 'tid': 138, 'pagerank': 3.713476685026521e-05}), (650, {'title_length': 18, 'ctime_length': 1681906233, 'duration_length': 26, 'tid': 251, 'pagerank': 3.404376783938489e-05}), (989, {'title_length': 19, 'ctime_length': 1681742272, 'duration_length': 587, 'tid': 161, 'pagerank': 3.1722602544421935e-05}), (990, {'title_length': 27, 'ctime_length': 1680341546, 'duration_length': 238, 'tid': 161, 'pagerank': 2.9868003137893746e-05}), (1013, {'title_length': 19, 'ctime_length': 1680175786, 'duration_length': 84, 'tid': 138, 'pagerank': 2.924980333571768e-05}), (370, {'title_length': 22, 'ctime_length': 1680187485, 'duration_length': 194, 'tid': 250, 'pagerank': 5.1947618225500784e-05}), (369, {'title_length': 8, 'ctime_length': 1646490064, 'duration_length': 23, 'tid': 250, 'pagerank': 3.4026801807078166e-05})]",9
216,251,"[(112, {'title_length': 6, 'ctime_length': 1676300207, 'duration_length': 229, 'tid': 216, 'pagerank': 2.924980333571768e-05}), (641, {'title_length': 9, 'ctime_length': 1659844502, 'duration_length': 60, 'tid': 122, 'pagerank': 3.713476685026521e-05}), (649, {'title_length': 13, 'ctime_length': 1658938973, 'duration_length': 15, 'tid': 138, 'pagerank': 3.713476685026521e-05}), (640, {'title_length': 15, 'ctime_length': 1681113121, 'duration_length': 23, 'tid': 219, 'pagerank': 3.5898367245913083e-05}), (673, {'title_length': 16, 'ctime_length': 1681033926, 'duration_length': 27, 'tid': 219, 'pagerank': 3.2807368235032764e-05}), (160, {'title_length': 16, 'ctime_length': 1680774050, 'duration_length': 56, 'tid': 219, 'pagerank': 3.50338796457328e-05}), (348, {'title_length': 16, 'ctime_length': 1680359946, 'duration_length': 33, 'tid': 254, 'pagerank': 4.270995292346371e-05}), (358, {'title_length': 21, 'ctime_length': 1680689370, 'duration_length': 433, 'tid': 21, 'pagerank': 3.2782373633866616e-05}), (509, {'title_length': 29, 'ctime_length': 1680600676, 'duration_length': 362, 'tid': 251, 'pagerank': 2.9561676389817545e-05})]",8
216,252,"[(112, {'title_length': 6, 'ctime_length': 1676300207, 'duration_length': 229, 'tid': 216, 'pagerank': 2.924980333571768e-05}), (641, {'title_length': 9, 'ctime_length': 1659844502, 'duration_length': 60, 'tid': 122, 'pagerank': 3.713476685026521e-05}), (649, {'title_length': 13, 'ctime_length': 1658938973, 'duration_length': 15, 'tid': 138, 'pagerank': 3.713476685026521e-05}), (640, {'title_length': 15, 'ctime_length': 1681113121, 'duration_length': 23, 'tid': 219, 'pagerank': 3.5898367245913083e-05}), (673, {'title_length': 16, 'ctime_length': 1681033926, 'duration_length': 27, 'tid': 219, 'pagerank': 3.2807368235032764e-05}), (124, {'title_length': 13, 'ctime_length': 1681037208, 'duration_length': 168, 'tid': 138, 'pagerank': 3.955313337198541e-05}), (123, {'title_length': 9, 'ctime_length': 1680845876, 'duration_length': 154, 'tid': 138, 'pagerank': 3.398933515240084e-05}), (122, {'title_length': 7, 'ctime_length': 1680697949, 'duration_length': 114, 'tid': 138, 'pagerank': 3.9759199972710764e-05}), (153, {'title_length': 12, 'ctime_length': 1680696062, 'duration_length': 10, 'tid': 252, 'pagerank': 2.9043736734992328e-05})]",8
216,253,"[(112, {'title_length': 6, 'ctime_length': 1676300207, 'duration_length': 229, 'tid': 216, 'pagerank': 2.924980333571768e-05}), (641, {'title_length': 9, 'ctime_length': 1659844502, 'duration_length': 60, 'tid': 122, 'pagerank': 3.713476685026521e-05}), (649, {'title_length': 13, 'ctime_length': 1658938973, 'duration_length': 15, 'tid': 138, 'pagerank': 3.713476685026521e-05}), (658, {'title_length': 18, 'ctime_length': 1664072287, 'duration_length': 49, 'tid': 251, 'pagerank': 3.713476685026521e-05}), (639, {'title_length': 13, 'ctime_length': 1680001535, 'duration_length': 37, 'tid': 251, 'pagerank': 3.2807368235032764e-05}), (663, {'title_length': 4, 'ctime_length': 1680087916, 'duration_length': 55, 'tid': 162, 'pagerank': 3.6668200961830444e-05}), (1209, {'title_length': 6, 'ctime_length': 1680262903, 'duration_length': 58, 'tid': 162, 'pagerank': 3.159896258398672e-05}), (8, {'title_length': 23, 'ctime_length': 1680265483, 'duration_length': 441, 'tid': 253, 'pagerank': 3.496471706250084e-05})]",7
